Sale_Date,State,City,Car_Brand,Car_Model,Car_Type,Unit_Price_Naira,Quantity,Discount_Percent,Revenue_Naira,Customer_Type,Delivery_Date,Delivery_Status,Delivery_Time_Hours,Warehouse,Driver,Car_Age,Region,Sales_Rep
2021-11-22,Ondo,Akure,Hyundai,Santa Fe,Foreign Used,14000000,1,10.16,12577600.0,Individual,2021-11-26,Delayed,4,Lagos,Emmanuel,6,South West,Ade
2025-11-04,Anambra,Ekwulobia,Toyota,Highlander,Foreign Used,23428571,1,15.06,19900228.2074,Individual,2025-11-07,On-Time,2,Lagos,Mike,5,South East,Tunde
2021-07-04,Bayelsa,Sagbama,Hyundai,Sonata,Foreign Used,10000000,1,4.58,9542000.0,Individual,2021-07-09,On-Time,7,Lagos,Bright,8,South South,Tunde
2026-03-01,Lagos,Ikorodu,Toyota,Corolla,Nigerian Used,4750000,1,14.29,4071225.0,Individual,2026-03-07,On-Time,9,Lagos,Segun,12,South West,Emeka
2021-08-19,Lagos,Ikeja,Hyundai,Santa Fe,Foreign Used,20000000,1,10.1,17980000.0,Individual,2021-08-27,On-Time,7,Lagos,Emmanuel,3,South West,Ade
2026-02-10,Lagos,Ikorodu,Benz,GLC 350,Nigerian Used,15000000,1,13.75,12937500.0,Individual,2026-02-13,On-Time,14,Lagos,Chuka,5,South West,Kemi
2025-06-24,Kano,Kano City,Toyota,Rav4,Nigerian Used,7750000,1,0.79,7688775.0,Individual,2025-06-25,Delayed,4,Lagos,Peter,8,North,Funke
2021-03-12,Lagos,Surulere,Toyota,Highlander,Foreign Used,26714285,1,5.37,25279727.8955,Individual,2021-03-14,On-Time,2,Lagos,John,4,South West,Bola
2022-02-20,Osun,Ede,Honda,Accord,Foreign Used,22285714,1,5.95,20959714.017,Individual,2022-02-23,On-Time,13,Lagos,Emmanuel,5,South West,Ade
2025-01-19,Ondo,Okitipupa,Honda,Civic,Nigerian Used,9300000,2,15.36,15743040.0,Individual,2025-01-27,Delayed,3,Lagos,John,8,South West,Chidi
2023-05-16,Oyo,Ibadan South,Benz,GLE 450,Nigerian Used,7800000,2,0.93,15454920.0,Individual,2023-05-19,On-Time,6,Lagos,Bright,13,South West,Ade
2021-12-02,Benue,Gboko,Hyundai,Sonata,Nigerian Used,7700000,1,19.31,6213130.0,Individual,2021-12-03,On-Time,2,Lagos,John,7,North,Kemi
2023-01-26,Kano,Dambatta,Toyota,Highlander,Foreign Used,7000000,1,6.49,6545700.0,Individual,2023-01-28,Delayed,2,Lagos,Paul,10,North,Chidi
2021-09-21,Ekiti,Omuo,Toyota,Corolla,Foreign Used,16857142,1,1.74,16563827.7292,Individual,2021-09-26,Delayed,5,Lagos,Segun,7,South West,Emeka
2022-05-16,Lagos,Lekki,Toyota,Corolla,Foreign Used,30000000,1,19.15,24255000.0,Individual,2022-05-19,Delayed,3,Lagos,David,3,South West,Bola
2024-04-14,Rivers,Obio-Akpor,Hyundai,Tucson,Nigerian Used,3800000,1,14.13,3263060.0,Individual,2024-04-18,On-Time,10,Lagos,John,13,South South,Chidi
2022-07-07,Benue,Katsina-Ala,Hyundai,Elantra,Foreign Used,10000000,1,9.69,9031000.0,Individual,2022-07-10,On-Time,7,Lagos,Bright,8,North,Kemi
2025-05-09,Edo,Auchi,Hyundai,Elantra,Foreign Used,18000000,1,19.83,14430600.0,Individual,2025-05-15,Delayed,11,Lagos,Bright,4,South South,Sola
2021-08-26,FCT,Gwagwalada,Toyota,Rav4,Foreign Used,7000000,1,10.97,6232100.0,Individual,2021-09-01,On-Time,10,Lagos,John,10,North,Sola
2025-06-07,Osun,Osogbo,Toyota,Sonata,Foreign Used,10285714,1,16.95,8542285.477,Individual,2025-06-09,On-Time,11,Lagos,Emmanuel,9,South West,Ngozi
2024-02-26,Kano,Kano City,Toyota,Camry,Nigerian Used,10000000,1,3.11,9689000.0,Individual,2024-03-04,Delayed,2,Lagos,Tayo,5,North,Emeka
2021-07-16,Lagos,Lekki,Toyota,Camry,Foreign Used,10285714,1,10.33,9223199.7438,Individual,2021-07-22,On-Time,2,Lagos,Segun,9,South West,Sola
2024-05-10,Lagos,Lekki,Toyota,Camry,Foreign Used,26714285,1,5.28,25303770.752,Individual,2024-05-14,On-Time,6,Lagos,Tayo,4,South West,Sola
2024-12-18,Rivers,Eleme,Toyota,Camry,Nigerian Used,3250000,1,1.94,3186950.0,Individual,2024-12-19,Delayed,5,Lagos,Peter,14,South South,Chidi
2024-02-04,Ogun,Ijebu-Ode,Honda,Civic,Nigerian Used,5700000,3,9.03,15555870.0,Individual,2024-02-10,On-Time,10,Lagos,Chuka,12,South West,Uche
2023-04-08,Lagos,Ikeja,Honda,Accord,Nigerian Used,8400000,1,18.65,6833400.0,Individual,2023-04-14,On-Time,8,Lagos,Bright,9,South West,Kemi
2022-04-25,Lagos,Alimosho,Benz,GLC 350,Foreign Used,19285714,1,18.16,15783428.3376,Individual,2022-05-03,On-Time,5,Lagos,David,9,South West,Ngozi
2025-08-19,Enugu,Enugu City,Hyundai,Sonata,Nigerian Used,4450000,1,18.4,3631200.0,Individual,2025-08-21,On-Time,8,Lagos,Tayo,12,South East,Kemi
2025-07-18,FCT,Abuja,Benz,GLE 450,Nigerian Used,10500000,1,16.05,8814750.0,Individual,2025-07-19,Delayed,12,Lagos,Mike,10,North,Bola
2024-10-10,Enugu,Awgu,Toyota,Corolla,Foreign Used,13571428,1,15.61,11452928.0892,Individual,2024-10-16,Delayed,3,Lagos,Emmanuel,8,South East,Ngozi
2021-09-20,Edo,Ekpoma,Toyota,Corolla,Nigerian Used,9250000,1,11.3,8204750.0,Individual,2021-09-22,Delayed,7,Lagos,Tayo,6,South South,Tunde
2022-05-14,Edo,Ekpoma,Toyota,Highlander,Nigerian Used,7750000,1,5.19,7347775.0,Individual,2022-05-21,Delayed,9,Lagos,Tayo,8,South South,Funke
2025-11-13,Ekiti,Ado-Ekiti,Hyundai,Tucson,Nigerian Used,5100000,1,10.68,4555320.0,Individual,2025-11-15,On-Time,9,Lagos,Tayo,11,South West,Tunde
2025-07-07,Imo,Owerri,Benz,C-Class,Nigerian Used,8700000,1,11.24,7722120.0,Individual,2025-07-16,On-Time,6,Lagos,David,12,South East,Tunde
2025-09-02,Ekiti,Ado-Ekiti,Benz,Sonata,Foreign Used,23571428,1,14.35,20188928.082,Individual,2025-09-10,On-Time,13,Lagos,Bright,8,South West,Bola
2026-02-06,Lagos,Ikeja,Honda,Pilot,Foreign Used,19428571,2,16.71,32364113.5718,Individual,2026-02-08,On-Time,6,Lagos,Paul,6,South West,Ngozi
2021-06-27,FCT,Kuje,Benz,C-Class,Nigerian Used,13200000,1,15.31,11179080.0,Individual,2021-06-30,On-Time,14,Lagos,Emmanuel,7,North,Funke
2023-05-22,Ogun,Ijebu-Ode,Honda,Sonata,Foreign Used,28000000,1,19.1,22652000.0,Individual,2023-05-25,On-Time,3,Lagos,Chuka,3,South West,Funke
2025-10-26,Lagos,Ajah,Honda,Civic,Nigerian Used,6600000,1,0.14,6590760.0,Individual,2025-10-30,On-Time,2,Lagos,Mike,11,South West,Kemi
2021-03-05,Lagos,Ikorodu,Benz,E-Class,Nigerian Used,15000000,1,13.96,12906000.0,Individual,2021-03-08,On-Time,7,Lagos,Emmanuel,5,South West,Tunde
2022-09-21,FCT,Abuja,Honda,Accord,Nigerian Used,9300000,1,14.95,7909650.0,Individual,2022-09-28,Delayed,14,Lagos,Paul,8,North,Chidi
2021-05-19,Kano,Kano City,KIA,Sportage,Foreign Used,7000000,1,14.31,5998300.0,Individual,2021-05-25,On-Time,2,Lagos,John,10,North,Ade
2023-03-24,Lagos,Alimosho,Toyota,Corolla,Foreign Used,7000000,2,10.22,12569200.0,Individual,2023-03-27,Delayed,10,Lagos,Bright,10,South West,Funke
2024-05-17,Ekiti,Ado-Ekiti,Toyota,Corolla,Nigerian Used,9250000,1,8.17,8494275.0,Individual,2024-05-26,On-Time,4,Lagos,Mike,6,South West,Ngozi
2024-03-07,Lagos,Ikeja,Honda,Civic,Nigerian Used,12000000,1,16.73,9992400.0,Individual,2024-03-10,On-Time,8,Lagos,Paul,5,South West,Sola
2025-04-11,Benue,Makurdi,Toyota,Corolla,Foreign Used,26714285,1,14.33,22886127.9595,Individual,2025-04-14,On-Time,6,Lagos,David,4,North,Sola
2023-11-19,Lagos,Surulere,Benz,C-Class,Nigerian Used,12300000,1,12.32,10784640.0,Individual,2023-11-24,Delayed,6,Lagos,Mike,8,South West,Uche
2023-06-12,Katsina,Katsina City,Honda,Pilot,Nigerian Used,5700000,1,14.43,4877490.0,Individual,2023-06-16,On-Time,6,Lagos,Paul,12,North,Ade
2025-07-11,FCT,Kuje,Toyota,Sonata,Nigerian Used,10000000,1,7.66,9234000.0,Individual,2025-07-16,On-Time,9,Lagos,Segun,5,North,Ngozi
2021-05-15,Lagos,Ikeja,Toyota,Sonata,Foreign Used,26714285,1,16.7,22252999.405,Individual,2021-05-17,On-Time,6,Lagos,Bright,4,South West,Emeka
2024-10-10,Oyo,Ibadan South,Toyota,Camry,Foreign Used,7000000,1,10.64,6255200.0,Individual,2024-10-15,On-Time,6,Lagos,Bright,10,South West,Funke
2024-01-24,Ogun,Abeokuta,Honda,CR-V,Foreign Used,25142857,1,9.42,22774399.8706,Individual,2024-01-30,On-Time,11,Lagos,Mike,4,South West,Kemi
2022-09-22,Rivers,Obio-Akpor,Benz,Sonata,Nigerian Used,9600000,1,12.7,8380800.0,Individual,2022-09-27,Delayed,6,Lagos,Bright,11,South South,Ngozi
2022-09-02,Imo,Orlu,Benz,C-Class,Nigerian Used,12300000,2,7.64,22720560.0,Individual,2022-09-07,On-Time,8,Lagos,Emmanuel,8,South East,Sola
2024-09-01,Ogun,Abeokuta,Toyota,Camry,Nigerian Used,4750000,1,1.87,4661175.0,Individual,2024-09-04,On-Time,10,Lagos,Tayo,12,South West,Tunde
2024-05-07,Lagos,Surulere,Toyota,Camry,Foreign Used,23428571,1,12.54,20490628.1966,Individual,2024-05-11,On-Time,6,Lagos,Bright,5,South West,Tunde
2021-06-03,Lagos,Epe,Toyota,Corolla,Nigerian Used,2500000,2,12.62,4369000.0,Individual,2021-06-04,On-Time,6,Lagos,Tayo,15,South West,Kemi
2023-01-10,Ondo,Okitipupa,Honda,Pilot,Nigerian Used,3000000,1,9.3,2721000.0,Individual,2023-01-15,On-Time,12,Lagos,Emmanuel,15,South West,Ngozi
2023-07-15,Enugu,Udi,Hyundai,Santa Fe,Foreign Used,20000000,1,9.62,18076000.0,Individual,2023-07-20,Delayed,4,Lagos,Segun,3,South East,Sola
2024-05-19,Lagos,Epe,Honda,Civic,Foreign Used,22285714,1,13.12,19361828.3232,Individual,2024-05-23,On-Time,2,Lagos,Paul,5,South West,Uche
2025-01-03,Katsina,Daura,Hyundai,Tucson,Foreign Used,16000000,1,1.94,15689600.0,Individual,2025-01-08,On-Time,12,Lagos,Peter,5,North,Ngozi
2022-02-05,Ekiti,Ado-Ekiti,Toyota,Camry,Foreign Used,13571428,1,12.16,11921142.3552,Individual,2022-02-12,Delayed,13,Lagos,Tayo,8,South West,Uche
2024-05-02,Edo,Uromi,Honda,Civic,Foreign Used,19428571,2,7.76,35841827.7808,Individual,2024-05-06,Delayed,11,Lagos,David,6,South South,Chidi
2021-05-19,Imo,Okigwe,Hyundai,Santa Fe,Nigerian Used,6400000,1,0.66,6357760.0,Individual,2021-05-27,Delayed,8,Lagos,Peter,9,South East,Funke
2025-06-21,Benue,Katsina-Ala,Benz,GLC 350,Foreign Used,15000000,1,8.49,13726500.0,Individual,2025-06-28,Delayed,8,Lagos,Peter,10,North,Bola
2021-07-18,FCT,Bwari,Toyota,Highlander,Foreign Used,23428571,1,13.98,20153256.7742,Individual,2021-07-23,Delayed,7,Lagos,Emmanuel,5,North,Chidi
2021-09-04,Lagos,Epe,Honda,Pilot,Foreign Used,22285714,1,10.48,19950171.1728,Individual,2021-09-11,Delayed,12,Lagos,Emmanuel,5,South West,Funke
2024-04-24,Ekiti,Ikere,Hyundai,Elantra,Foreign Used,12000000,2,12.1,21096000.0,Individual,2024-04-30,Delayed,11,Lagos,David,7,South West,Ngozi
2023-04-12,Lagos,Ikeja,Toyota,Sonata,Foreign Used,16857142,1,18.83,13682942.1614,Individual,2023-04-17,On-Time,12,Lagos,John,7,South West,Ade
2024-10-09,Rivers,Port Harcourt,Toyota,Highlander,Foreign Used,7000000,1,12.32,6137600.0,Individual,2024-10-17,Delayed,9,Lagos,Tayo,10,South South,Bola
2022-03-18,Lagos,Ajah,Toyota,Corolla,Nigerian Used,6250000,1,2.53,6091875.0,Individual,2022-03-25,On-Time,2,Lagos,John,10,South West,Ade
2021-03-27,Lagos,Epe,KIA,Rio,Nigerian Used,2500000,1,2.56,2436000.0,Individual,2021-04-05,On-Time,5,Lagos,Chuka,14,South West,Sola
2022-09-22,Ondo,Owo,Hyundai,Tucson,Foreign Used,14000000,3,2.52,40941600.0,Individual,2022-09-29,Delayed,2,Lagos,David,6,South West,Funke
2022-02-12,Ogun,Ijebu-Ode,Hyundai,Sonata,Nigerian Used,8350000,1,14.67,7125055.0,Individual,2022-02-18,Delayed,2,Lagos,John,6,South West,Funke
2026-02-20,Ekiti,Omuo,Honda,Sonata,Foreign Used,16571428,1,19.65,13315142.398,Individual,2026-02-25,Delayed,6,Lagos,Chuka,7,South West,Bola
2024-10-07,Lagos,Surulere,Benz,E-Class,Foreign Used,45000000,1,6.39,42124500.0,Individual,2024-10-08,On-Time,9,Lagos,Chuka,3,South West,Tunde
2024-12-07,Edo,Uromi,Toyota,Highlander,Foreign Used,23428571,1,4.55,22362571.0195,Individual,2024-12-13,On-Time,14,Lagos,Emmanuel,5,South South,Kemi
2021-09-24,Lagos,Alimosho,Hyundai,Sonata,Foreign Used,20000000,1,9.69,18062000.0,Individual,2021-09-30,Delayed,5,Lagos,Paul,3,South West,Ade
2022-12-17,Lagos,Lekki,Benz,C-Class,Nigerian Used,13200000,2,9.09,24000240.0,Individual,2022-12-20,On-Time,7,Lagos,Mike,7,South West,Sola
2025-12-20,Bayelsa,Brass,Honda,Pilot,Foreign Used,16571428,1,12.27,14538113.7844,Individual,2025-12-24,On-Time,11,Lagos,Chuka,7,South South,Bola
2021-06-20,Enugu,Enugu City,Hyundai,Elantra,Foreign Used,10000000,1,8.89,9111000.0,Individual,2021-06-25,Delayed,8,Lagos,John,8,South East,Uche
2022-03-19,Bayelsa,Brass,Hyundai,Tucson,Foreign Used,12000000,1,1.12,11865600.0,Individual,2022-03-23,On-Time,9,Lagos,Bright,7,South South,Chidi
2021-05-12,Rivers,Bonny,KIA,Rio,Foreign Used,8428571,1,19.11,6817871.0819,Individual,2021-05-16,Delayed,12,Lagos,John,9,South South,Chidi
2022-02-12,FCT,Bwari,Toyota,Camry,Nigerian Used,4750000,1,1.66,4671150.0,Individual,2022-02-14,On-Time,3,Lagos,Emmanuel,12,North,Uche
2026-01-22,Lagos,Ikeja,Hyundai,Tucson,Nigerian Used,7050000,1,11.45,6242775.0,Individual,2026-01-28,On-Time,8,Lagos,Chuka,8,South West,Emeka
2022-01-26,Lagos,Alimosho,Toyota,Highlander,Nigerian Used,5500000,1,18.31,4492950.0,Individual,2022-02-03,On-Time,12,Lagos,Mike,11,South West,Funke
2025-04-07,Imo,Orlu,Benz,C-Class,Foreign Used,23571428,1,15.66,19880142.3752,Individual,2025-04-12,Delayed,3,Lagos,Segun,8,South East,Sola
2023-03-25,Lagos,Ikeja,Toyota,Rav4,Foreign Used,20142857,1,4.26,19284771.2918,Individual,2023-03-28,On-Time,5,Lagos,Mike,6,South West,Sola
2023-03-26,Bayelsa,Yenagoa,Benz,GLC 350,Nigerian Used,7800000,1,18.44,6361680.0,Individual,2023-03-28,On-Time,3,Lagos,Paul,13,South South,Bola
2025-05-27,Lagos,Ajah,Toyota,Rav4,Foreign Used,23428571,2,19.41,37762170.7378,Individual,2025-06-05,On-Time,6,Lagos,David,5,South West,Uche
2022-01-24,Rivers,Obio-Akpor,Toyota,Highlander,Foreign Used,7000000,1,5.47,6617100.0,Individual,2022-02-01,Delayed,5,Lagos,Bright,10,South South,Ade
2024-04-26,Oyo,Ibadan Central,Toyota,Corolla,Foreign Used,13571428,1,2.3,13259285.156,Individual,2024-05-04,On-Time,4,Lagos,Tayo,8,South West,Sola
2023-07-08,Bayelsa,Brass,Toyota,Corolla,Nigerian Used,4750000,1,0.43,4729575.0,Individual,2023-07-17,On-Time,6,Lagos,Tayo,12,South South,Chidi
2022-11-18,Katsina,Funtua,KIA,Sportage,Foreign Used,7000000,2,9.07,12730200.0,Individual,2022-11-24,On-Time,2,Lagos,Mike,10,North,Ade
2021-11-11,Lagos,Ikorodu,Toyota,Camry,Nigerian Used,3250000,1,5.51,3070925.0,Individual,2021-11-20,Delayed,8,Lagos,Bright,14,South West,Funke
2024-10-04,Bayelsa,Brass,Honda,CR-V,Nigerian Used,6600000,1,15.82,5555880.0,Individual,2024-10-06,On-Time,11,Lagos,Emmanuel,11,South South,Kemi
2025-02-07,Lagos,Lekki,Honda,Pilot,Foreign Used,25142857,1,15.28,21301028.4504,Individual,2025-02-11,Delayed,6,Lagos,Emmanuel,4,South West,Funke
2024-02-15,Lagos,Ajah,Honda,Sonata,Foreign Used,16571428,2,10.65,29613141.836,Individual,2024-02-18,On-Time,6,Lagos,Emmanuel,7,South West,Funke
2021-03-03,Osun,Ede,Toyota,Camry,Nigerian Used,6250000,1,2.01,6124375.0,Individual,2021-03-07,Delayed,6,Lagos,David,10,South West,Ngozi
2021-11-04,Lagos,Alimosho,Honda,CR-V,Foreign Used,25142857,1,17.5,20742857.025,Individual,2021-11-06,On-Time,2,Lagos,Bright,4,South West,Kemi
2022-09-16,Bayelsa,Ogbia,Toyota,Corolla,Foreign Used,7000000,3,11.92,18496800.0,Individual,2022-09-25,Delayed,8,Lagos,Mike,10,South South,Bola
2021-11-20,Edo,Auchi,Benz,E-Class,Foreign Used,45000000,1,12.04,39582000.0,Individual,2021-11-26,Delayed,5,Lagos,Tayo,3,South South,Emeka
2022-05-05,Imo,Owerri,Toyota,Camry,Nigerian Used,6250000,1,7.98,5751250.0,Individual,2022-05-08,On-Time,9,Lagos,David,10,South East,Bola
2022-04-05,Ogun,Sagamu,Honda,Accord,Foreign Used,22285714,1,9.71,20121771.1706,Individual,2022-04-13,Delayed,3,Lagos,Bright,5,South West,Emeka
2023-05-16,Imo,Orlu,Hyundai,Sonata,Foreign Used,12000000,3,11.35,31914000.0,Individual,2023-05-23,Delayed,14,Lagos,Chuka,7,South East,Emeka
2022-02-12,Edo,Uromi,Honda,Civic,Nigerian Used,11100000,1,11.59,9813510.0,Individual,2022-02-20,Delayed,3,Lagos,Bright,6,South South,Kemi
2025-03-19,Oyo,Ibadan Central,Honda,Accord,Foreign Used,10857142,1,3.03,10528170.5974,Individual,2025-03-25,On-Time,14,Lagos,Mike,9,South West,Ade
2022-09-16,Ondo,Owo,Honda,CR-V,Nigerian Used,3900000,2,9.67,7045740.0,Individual,2022-09-23,On-Time,5,Lagos,John,14,South West,Uche
2025-12-13,Ekiti,Ijero,Honda,Pilot,Foreign Used,10857142,1,0.59,10793084.8622,Individual,2025-12-18,Delayed,9,Lagos,Segun,9,South West,Funke
2021-03-17,Edo,Benin City,Honda,Accord,Foreign Used,13714285,1,10.68,12249599.362,Individual,2021-03-20,Delayed,8,Lagos,Segun,8,South South,Ngozi
2025-03-17,Ondo,Okitipupa,Toyota,Corolla,Foreign Used,23428571,1,0.56,23297371.0024,Individual,2025-03-22,On-Time,12,Lagos,Tayo,5,South West,Funke
2023-11-19,Ogun,Abeokuta,Toyota,Sonata,Foreign Used,26714285,1,0.97,26455156.4355,Individual,2023-11-24,Delayed,2,Lagos,Segun,4,South West,Emeka
2022-05-10,Kano,Dambatta,Toyota,Camry,Foreign Used,7000000,1,4.51,6684300.0,Individual,2022-05-15,Delayed,2,Lagos,John,10,North,Ade
2023-12-04,Ogun,Abeokuta,Honda,Pilot,Nigerian Used,8400000,1,4.75,8001000.0,Individual,2023-12-12,On-Time,14,Lagos,Bright,9,South West,Bola
2024-02-21,Oyo,Ibadan North,Hyundai,Tucson,Foreign Used,12000000,1,11.96,10564800.0,Individual,2024-02-26,On-Time,10,Lagos,David,7,South West,Sola
2023-02-02,Rivers,Bonny,Toyota,Sonata,Nigerian Used,8500000,1,16.56,7092400.0,Individual,2023-02-10,On-Time,10,Lagos,Emmanuel,7,South South,Sola
2023-12-15,Lagos,Epe,Benz,C-Class,Nigerian Used,6000000,2,4.25,11490000.0,Individual,2023-12-17,On-Time,9,Lagos,Peter,15,South West,Chidi
2021-10-08,Lagos,Ikeja,Hyundai,Santa Fe,Nigerian Used,5100000,1,3.67,4912830.0,Individual,2021-10-11,On-Time,14,Lagos,Paul,11,South West,Chidi
2022-11-20,Oyo,Ogbomosho,Toyota,Camry,Foreign Used,13571428,1,2.59,13219928.0148,Individual,2022-11-28,On-Time,7,Lagos,David,8,South West,Uche
2024-01-08,Lagos,Surulere,Benz,E-Class,Foreign Used,19285714,1,1.9,18919285.434,Individual,2024-01-10,On-Time,7,Lagos,David,9,South West,Funke
2022-04-05,Lagos,Lekki,Honda,Civic,Nigerian Used,9300000,1,19.1,7523700.0,Individual,2022-04-13,On-Time,12,Lagos,Peter,8,South West,Tunde
2024-08-18,Oyo,Ibadan South,Honda,Civic,Nigerian Used,5700000,1,3.36,5508480.0,Individual,2024-08-23,Delayed,11,Lagos,Paul,12,South West,Emeka
2026-01-18,Oyo,Ibadan Central,Toyota,Sonata,Nigerian Used,8500000,1,5.13,8063950.0,Individual,2026-01-21,Delayed,6,Lagos,Emmanuel,7,South West,Sola
2021-10-08,Rivers,Obio-Akpor,Toyota,Highlander,Nigerian Used,5500000,3,2.58,16074300.0,Individual,2021-10-09,On-Time,8,Lagos,Paul,11,South South,Funke
2021-10-22,FCT,Kuje,Toyota,Corolla,Nigerian Used,6250000,1,10.18,5613750.0,Individual,2021-10-30,On-Time,13,Lagos,Emmanuel,10,North,Sola
2025-01-25,Lagos,Ikeja,Hyundai,Tucson,Foreign Used,6000000,1,2.94,5823600.0,Individual,2025-01-30,On-Time,6,Lagos,Chuka,10,South West,Kemi
2021-03-22,FCT,Kuje,Hyundai,Santa Fe,Foreign Used,8000000,1,1.36,7891200.0,Individual,2021-03-23,On-Time,9,Lagos,Tayo,9,North,Ngozi
2024-04-10,Lagos,Ikorodu,Toyota,Corolla,Nigerian Used,7750000,1,16.27,6489075.0,Individual,2024-04-13,Delayed,5,Lagos,Mike,8,South West,Sola
2021-11-05,Ondo,Okitipupa,Honda,Sonata,Foreign Used,10857142,1,12.72,9476113.5376,Individual,2021-11-09,Delayed,7,Lagos,Mike,9,South West,Ade
2021-10-15,Lagos,Surulere,Hyundai,Santa Fe,Foreign Used,6000000,1,10.26,5384400.0,Individual,2021-10-22,On-Time,3,Lagos,Emmanuel,10,South West,Emeka
2025-01-02,FCT,Bwari,Honda,Accord,Foreign Used,19428571,1,2.74,18896228.1546,Individual,2025-01-08,On-Time,8,Lagos,David,6,North,Ngozi
2022-08-19,Imo,Orlu,Toyota,Camry,Nigerian Used,3250000,1,4.45,3105375.0,Individual,2022-08-23,On-Time,4,Lagos,David,14,South East,Ade
2024-04-21,Osun,Ede,Benz,GLC 350,Foreign Used,32142857,1,0.44,32001428.4292,Individual,2024-04-22,On-Time,4,Lagos,Segun,6,South West,Tunde
2022-08-27,Rivers,Bonny,Honda,Pilot,Nigerian Used,3900000,1,7.42,3610620.0,Individual,2022-09-04,On-Time,10,Lagos,Peter,14,South South,Emeka
2024-06-24,Edo,Benin City,Honda,CR-V,Nigerian Used,3900000,1,0.64,3875040.0,Individual,2024-07-01,Delayed,5,Lagos,Emmanuel,14,South South,Emeka
2022-10-22,Kano,Wudil,Toyota,Corolla,Foreign Used,30000000,2,18.45,48930000.0,Individual,2022-10-28,On-Time,12,Lagos,Tayo,3,North,Sola
2024-09-12,Lagos,Ikorodu,Toyota,Highlander,Nigerian Used,5500000,1,13.05,4782250.0,Individual,2024-09-18,On-Time,12,Lagos,Emmanuel,11,South West,Funke
2023-02-22,Rivers,Port Harcourt,Benz,E-Class,Foreign Used,15000000,1,9.85,13522500.0,Individual,2023-02-24,Delayed,6,Lagos,Paul,10,South South,Uche
2025-12-10,Enugu,Udi,Toyota,Corolla,Nigerian Used,9250000,1,1.07,9151025.0,Individual,2025-12-18,Delayed,12,Lagos,Mike,6,South East,Sola
2026-02-21,Ekiti,Omuo,Benz,GLE 450,Nigerian Used,13200000,1,6.04,12402720.0,Individual,2026-03-01,On-Time,13,Lagos,John,7,South West,Emeka
2023-06-26,Katsina,Bakori,Toyota,Rav4,Foreign Used,10285714,1,7.1,9555428.306,Individual,2023-07-02,Delayed,4,Lagos,Mike,9,North,Funke
2022-06-02,Lagos,Lekki,Hyundai,Sonata,Foreign Used,8000000,1,16.4,6688000.0,Individual,2022-06-11,On-Time,9,Lagos,Mike,9,South West,Ngozi
2023-06-25,Bayelsa,Yenagoa,Honda,Pilot,Nigerian Used,12000000,1,9.1,10908000.0,Individual,2023-06-29,On-Time,11,Lagos,Emmanuel,5,South South,Bola
2024-10-02,Oyo,Ibadan North,Toyota,Corolla,Nigerian Used,2500000,1,8.81,2279750.0,Individual,2024-10-09,Delayed,4,Lagos,Mike,15,South West,Emeka
2021-09-09,Edo,Uromi,Honda,Sonata,Nigerian Used,4800000,1,10.45,4298400.0,Individual,2021-09-17,On-Time,7,Lagos,John,13,South South,Uche
2023-03-15,Enugu,Enugu City,Toyota,Sonata,Foreign Used,20142857,1,2.05,19729928.4315,Individual,2023-03-17,Delayed,12,Lagos,Bright,6,South East,Ngozi
2022-03-04,Rivers,Obio-Akpor,Toyota,Corolla,Foreign Used,30000000,1,15.05,25485000.0,Individual,2022-03-09,On-Time,6,Lagos,Peter,3,South South,Emeka
2021-11-23,Lagos,Surulere,Toyota,Camry,Foreign Used,30000000,1,4.6,28620000.0,Individual,2021-11-24,On-Time,14,Lagos,Paul,3,South West,Sola
2025-05-02,Lagos,Epe,Toyota,Corolla,Nigerian Used,6250000,1,4.03,5998125.0,Individual,2025-05-10,Delayed,7,Lagos,Chuka,10,South West,Chidi
2024-06-18,Ondo,Owo,Honda,Accord,Foreign Used,19428571,2,18.47,31680227.8726,Individual,2024-06-26,On-Time,11,Lagos,Segun,6,South West,Chidi
2026-03-09,Enugu,Nsukka,Honda,CR-V,Foreign Used,8000000,1,10.21,7183200.0,Individual,2026-03-13,On-Time,3,Lagos,Emmanuel,10,South East,Sola
2024-04-04,Lagos,Lekki,Toyota,Corolla,Nigerian Used,4000000,1,6.48,3740800.0,Individual,2024-04-11,Delayed,12,Lagos,Peter,13,South West,Ade
2022-08-23,Lagos,Ajah,Toyota,Highlander,Nigerian Used,3250000,1,10.57,2906475.0,Individual,2022-09-01,On-Time,2,Lagos,John,14,South West,Tunde
2023-11-23,Benue,Makurdi,Toyota,Camry,Foreign Used,26714285,1,3.18,25864770.737,Individual,2023-12-01,Delayed,3,Lagos,Paul,4,North,Tunde
2024-05-11,Edo,Ekpoma,KIA,Sorento,Nigerian Used,3000000,3,2.34,8789400.0,Individual,2024-05-19,On-Time,6,Lagos,Mike,13,South South,Sola
2023-12-21,Imo,Okigwe,Benz,GLE 450,Nigerian Used,14100000,1,3.62,13589580.0,Individual,2023-12-24,On-Time,3,Lagos,Peter,6,South East,Ngozi
2023-04-19,Oyo,Ibadan South,Benz,GLC 350,Nigerian Used,6900000,1,9.1,6272100.0,Individual,2023-04-25,On-Time,9,Lagos,Chuka,14,South West,Chidi
